episode,step,action,reward,energy_used,mission_time,risk_score,battery,time_left,f2_energy,f3_time,f4_risk
0,37,3,0.45702952425489035,0.9043947681714969,22.669334127277896,13.556498825913712,0.0956052318285032,0.5466133174544422,0.09560523182850311,0.5466133174544421,0.7288700234817258
0,38,3,0.4429064021663957,0.9321046143984912,22.83273659462764,14.12607236048845,0.06789538560150887,0.5433452681074473,0.06789538560150876,0.5433452681074472,0.717478552790231
0,39,3,0.4243371239971035,0.9600864445955161,23.766927775136804,14.578181395521876,0.03991355540448409,0.524661444497264,0.039913555404483936,0.5246614444972639,0.7084363720895626
0,40,3,0.4054581230689343,0.9872701245891765,24.269357231583058,15.548418078617976,0.012729875410823648,0.514612855368339,0.012729875410823488,0.5146128553683389,0.6890316384276405
0,41,3,0.33533638562598844,1.0129343153902497,25.03417162487516,16.518654761714078,-0.012934315390249532,0.499316567502497,-0.012934315390249695,0.49931656750249676,0.6696269047657184
0,42,3,0.3138346284365957,1.0398875914136496,25.94153471901799,17.48889144481018,-0.039887591413649545,0.4811693056196404,-0.039887591413649615,0.4811693056196402,0.6502221711037964
1,0,3,0.9805301746124556,0.027962061255758962,0.7982228969397859,0.7241478484039084,0.972037938744241,0.9840355420612042,0.972037938744241,0.9840355420612042,0.9855170430319218
1,1,0,0.9679586110568125,0.05614968695243694,0.974932651204854,1.0237913426514351,0.9438503130475631,0.9805013469759029,0.9438503130475631,0.980501346975903,0.9795241731469713
1,2,3,0.9509317858287111,0.08374762725167939,1.6888397140665532,1.4840110490428224,0.9162523727483206,0.9662232057186688,0.9162523727483206,0.9662232057186689,0.9703197790191436
1,3,2,0.9338783283687677,0.11394563442983086,2.4373144799029585,1.783654543290349,0.8860543655701691,0.9512537104019407,0.8860543655701691,0.9512537104019408,0.964326909134193
1,4,0,0.9210863818911639,0.1387804099660172,2.7844320238629994,2.1135901941615627,0.8612195900339827,0.9443113595227399,0.8612195900339827,0.94431135952274,0.9577281961167687
1,5,3,0.9095388913075982,0.14698740080162453,3.2169727478864925,3.0028235158925627,0.8530125991983754,0.93566054504227,0.8530125991983755,0.9356605450422701,0.9399435296821488
1,6,2,0.8895492229748729,0.1822067054645106,4.124522113779737,3.3327591667637764,0.8177932945354893,0.9175095577244051,0.8177932945354894,0.9175095577244052,0.9333448166647245
1,7,3,0.8717873443886668,0.2081144734677539,4.604182179817507,4.221992488494776,0.791885526532246,0.9079163564036498,0.7918855265322461,0.9079163564036499,0.9155601502301045
1,8,2,0.8626186168861644,0.22530078507125545,4.790240074146578,4.55192813936599,0.7746992149287444,0.9041951985170683,0.7746992149287446,0.9041951985170684,0.9089614372126802
1,9,3,0.8448910724446109,0.25049258008347103,5.300548668037817,5.44116146109699,0.7495074199165288,0.8939890266392435,0.749507419916529,0.8939890266392436,0.8911767707780602
1,10,2,0.8330852424611463,0.27493709852111364,5.519261592804159,5.771097111968204,0.7250629014788862,0.8896147681439167,0.7250629014788863,0.8896147681439168,0.8845780577606359
1,11,3,0.8198180145231936,0.29075871505999135,5.829031634822198,6.660330433699204,0.7092412849400085,0.883419367303556,0.7092412849400087,0.8834193673035561,0.866793391326016
1,12,2,0.8028055245285376,0.3227752703108902,6.450141720604458,6.990266084570417,0.6772247296891096,0.8709971655879107,0.6772247296891099,0.8709971655879108,0.8601946783085916
1,13,3,0.7798715895098639,0.3573439504141488,7.272564646511558,7.879499406301417,0.642656049585851,0.8545487070697687,0.6426560495858512,0.8545487070697688,0.8424100118739717
1,14,3,0.7616012443875692,0.3830468446584292,8.215520043882659,8.391951065060505,0.6169531553415706,0.8356895991223467,0.6169531553415708,0.8356895991223469,0.8321609786987899
1,15,3,0.6987584301862023,0.4027659257676602,8.643536459867056,8.904402723819592,0.5972340742323395,0.8271292708026589,0.5972340742323399,0.8271292708026589,0.8219119455236081
1,16,3,0.6781531599486631,0.43613086494694664,9.553628377774512,9.416854382578679,0.563869135053053,0.8089274324445097,0.5638691350530534,0.8089274324445097,0.8116629123484265
1,17,3,0.6634707902917069,0.45822930768152065,10.138610030830147,9.929306041337766,0.541770692318479,0.797227799383397,0.5417706923184793,0.797227799383397,0.8014138791732447
1,18,3,0.6446178595160917,0.4938470176267214,10.673212491153308,10.441757700096852,0.5061529823732782,0.7865357501769338,0.5061529823732787,0.7865357501769339,0.7911648459980629
1,19,3,0.6321148907573403,0.5136920600642069,11.043954024332661,10.95420935885594,0.4863079399357927,0.7791209195133467,0.48630793993579313,0.7791209195133468,0.7809158128228813
1,20,3,0.6118274310675956,0.5482277971681927,11.847834463835994,11.466661017615026,0.45177220283180686,0.76304331072328,0.4517722028318073,0.7630433107232801,0.7706667796476995
1,21,3,0.6009060665018878,0.5636293072600764,12.20351198533889,11.979112676374113,0.4363706927399232,0.7559297602932221,0.43637069273992357,0.7559297602932222,0.7604177464725177
1,22,3,0.5850722949150166,0.5988334015669076,12.305921349268946,12.4915643351332,0.40116659843309205,0.753881573014621,0.40116659843309244,0.7538815730146211,0.750168713297336
1,23,3,0.5679679102568677,0.6252048666346688,13.040554135844118,13.004015993892287,0.3747951333653308,0.7391889172831175,0.3747951333653312,0.7391889172831176,0.7399196801221543
1,24,1,0.6048059336600422,0.6513967707151697,13.680728024108628,13.028543391126556,0.34860322928482995,0.7263854395178273,0.34860322928483034,0.7263854395178274,0.7394291321774689
1,25,1,0.5431543761639656,0.6796637677374993,13.990584400169357,13.053070788360825,0.3203362322625003,0.7201883119966127,0.32033623226250074,0.7201883119966128,0.7389385842327835
1,26,1,0.532796556340971,0.7016294081408456,14.421447956216959,13.077598185595095,0.2983705918591539,0.7115710408756607,0.2983705918591544,0.7115710408756608,0.7384480362880981
1,27,1,0.5237137395552132,0.724798842241132,14.600871371832058,13.102125582829364,0.27520115775886744,0.7079825725633587,0.275201157758868,0.7079825725633588,0.7379574883434128
1,28,1,0.5132046186884115,0.7476771816699216,15.008795133178554,13.126652980063634,0.2523228183300778,0.6998240973364288,0.2523228183300784,0.6998240973364289,0.7374669403987273
1,29,1,0.49986503321684544,0.7841736189087337,15.160383694738595,13.151180377297903,0.21582638109126562,0.696792326105228,0.21582638109126628,0.6967923261052281,0.736976392454042
1,30,1,0.48969709398700084,0.8116059694658726,15.289429654124067,13.175707774532173,0.1883940305341267,0.6942114069175186,0.1883940305341274,0.6942114069175187,0.7364858445093565
1,31,1,0.4723781716304369,0.8449355485994826,16.196261653693902,13.200235171766442,0.15506445140051675,0.6760747669261219,0.1550644514005174,0.676074766926122,0.7359952965646712
1,32,1,0.45967850760117396,0.8741142591085679,16.6177483353948,13.224762569000712,0.12588574089143145,0.6676450332921039,0.12588574089143212,0.667645033292104,0.7355047486199857
1,33,1,0.44576500392799306,0.9021777075311423,17.27707406800894,13.249289966234981,0.09782229246885703,0.6544585186398211,0.09782229246885765,0.6544585186398212,0.7350142006753004
1,34,1,0.4345869548343809,0.9313087184884776,17.47270348694972,13.27381736346925,0.06869128151152176,0.6505459302610055,0.06869128151152237,0.6505459302610056,0.7345236527306149
1,35,1,0.4218300131935436,0.9533956112944215,18.257372695543868,13.29834476070352,0.04660438870557783,0.6348525460891224,0.04660438870557848,0.6348525460891226,0.7340331047859296
1,36,1,0.40646220965943924,0.982435793078642,19.086006739214227,13.32287215793779,0.017564206921357295,0.6182798652157153,0.01756420692135796,0.6182798652157155,0.7335425568412441
1,37,1,0.39657537262192144,1.0052479614973646,19.4038964766715,13.347399555172059,-0.0052479614973653665,0.6119220704665699,-0.005247961497364617,0.61192207046657,0.7330520088965589
1,38,1,0.37767497964039715,1.0436437857487193,20.29463681409813,13.371926952406328,-0.043643785748720146,0.5941072637180372,-0.0436437857487193,0.5941072637180373,0.7325614609518734
2,0,3,0.9294954451495581,0.0271089892157701,0.8666277244815188,0.853606042296272,0.9728910107842299,0.9826674455103697,0.9728910107842299,0.9826674455103697,0.9829278791540745
2,1,0,0.9592814963577223,0.05367274269464334,1.8648223253236116,1.5593160862858797,0.9463272573053567,0.9627035534935278,0.9463272573053567,0.9627035534935278,0.9688136782742824
2,2,3,0.9462624591504807,0.07776971854226095,2.21759587049263,1.9545493298222165,0.9222302814577391,0.9556480825901474,0.922230281457739,0.9556480825901474,0.9609090134035556
2,3,3,0.9290713118988071,0.10687465517316877,3.0301811495549638,2.2653893069655324,0.8931253448268313,0.9393963770089008,0.8931253448268313,0.9393963770089008,0.9546922138606894
2,4,3,0.9160000308330621,0.12256950558249284,3.4875043986093703,2.9840156973066843,0.8774304944175072,0.9302499120278126,0.8774304944175072,0.9302499120278126,0.9403196860538663
2,5,3,0.9017948522268114,0.1437501001564336,4.223273918509681,3.3199932396469394,0.8562498998435665,0.9155345216298064,0.8562498998435664,0.9155345216298064,0.9336001352070612
2,6,3,0.8842974055568953,0.1624867836102459,5.1832854730920594,4.047764512861358,0.8375132163897542,0.8963342905381588,0.8375132163897541,0.8963342905381588,0.9190447097427729
2,7,3,0.8673190995283854,0.18370604403535637,5.853868960798704,4.862963908175671,0.8162939559646437,0.882922620784026,0.8162939559646436,0.882922620784026,0.9027407218364866
2,8,3,0.8554244398437563,0.20519719849053192,6.345847347276544,5.080626751633409,0.7948028015094681,0.8730830530544691,0.7948028015094681,0.8730830530544691,0.8983874649673318
2,9,3,0.790918142262053,0.2353715602574429,6.795411052728739,5.2982895950911475,0.7646284397425571,0.8640917789454252,0.7646284397425571,0.8640917789454252,0.894034208098177
2,10,3,0.7752409485284394,0.2713020662330211,7.132801970534155,5.515952438548886,0.7286979337669789,0.857343960589317,0.7286979337669789,0.857343960589317,0.8896809512290222
2,11,3,0.7580724286844936,0.29979725844043975,8.065657493297351,5.733615282006624,0.7002027415595603,0.838686850134053,0.7002027415595602,0.838686850134053,0.8853276943598676
2,12,3,0.7452698460351005,0.32016013348430855,8.750238295055118,5.951278125464362,0.6798398665156915,0.8249952340988976,0.6798398665156915,0.8249952340988976,0.8809744374907128
2,13,3,0.7242914602108204,0.3603359183316805,9.670544082870803,6.1689409689221,0.6396640816683196,0.806589118342584,0.6396640816683195,0.806589118342584,0.876621180621558
2,14,3,0.7137891074395031,0.38032881948175096,10.028589097607158,6.386603812379838,0.6196711805182491,0.7994282180478569,0.6196711805182491,0.7994282180478568,0.8722679237524033
2,15,3,0.700393099407402,0.39720426176657425,10.976555344723401,6.604266655837576,0.6027957382334258,0.780468893105532,0.6027957382334257,0.7804688931055319,0.8679146668832485
2,16,3,0.6811103925620727,0.43402507470051277,11.810257881368136,6.821929499295314,0.5659749252994872,0.7637948423726373,0.5659749252994872,0.7637948423726373,0.8635614100140937
2,17,3,0.6681659735061009,0.4518094964374151,12.645036809461056,7.0395923427530525,0.5481905035625849,0.7470992638107788,0.5481905035625849,0.747099263810779,0.8592081531449389
2,18,3,0.6571040015915754,0.4759713344336438,12.878577853370693,7.257255186210791,0.5240286655663562,0.742428442932586,0.5240286655663562,0.7424284429325861,0.8548548962757841
2,19,3,0.6364221919098931,0.5139830466183458,13.862600852930203,7.474918029668529,0.48601695338165424,0.7227479829413959,0.4860169533816542,0.7227479829413959,0.8505016394066294
2,20,3,0.6188924609883626,0.5465856645089919,14.644266753169756,7.692580873126267,0.4534143354910081,0.7071146649366048,0.45341433549100807,0.7071146649366049,0.8461483825374747
2,21,3,0.6101037296711083,0.5647133516713368,14.838529249182919,7.910243716584005,0.4352866483286632,0.7032294150163415,0.43528664832866315,0.7032294150163416,0.8417951256683199
2,22,3,0.60177205246698,0.5761247390844947,15.300048615686508,8.127906560041744,0.42387526091550537,0.6939990276862698,0.4238752609155053,0.6939990276862698,0.8374418687991652
2,23,3,0.5946503504909122,0.5880889597137586,15.55243003717575,8.345569403499482,0.4119110402862415,0.688951399256485,0.41191104028624137,0.6889513992564851,0.8330886119300104
2,24,3,0.5792948445265599,0.6185847678510328,16.113302681507157,8.56323224695722,0.38141523214896733,0.6777339463698568,0.3814152321489672,0.6777339463698568,0.8287353550608556
2,25,3,0.5627687388699611,0.6518145340172687,16.71306737822742,8.780895090414958,0.34818546598273137,0.6657386524354516,0.34818546598273126,0.6657386524354516,0.8243820981917008
2,26,3,0.5449319957658864,0.6849030353620696,17.51649093314087,8.998557933872696,0.31509696463793047,0.6496701813371827,0.31509696463793035,0.6496701813371826,0.820028841322546
2,27,3,0.5287952727121711,0.7133124607596915,18.29886527785931,9.216220777330435,0.28668753924030865,0.6340226944428139,0.28668753924030854,0.6340226944428138,0.8156755844533913
2,28,3,0.5111332441267132,0.7484503244493649,18.973613537736583,9.433883620788173,0.2515496755506352,0.6205277292452684,0.2515496755506351,0.6205277292452683,0.8113223275842365
2,29,3,0.4980885765806095,0.7721931697654878,19.525508560388285,9.65154646424591,0.2278068302345122,0.6094898287922345,0.2278068302345122,0.6094898287922343,0.8069690707150818
2,30,3,0.4802994759243317,0.8093279809527754,20.119470256007837,9.869209307703649,0.1906720190472247,0.5976105948798435,0.19067201904722464,0.5976105948798432,0.8026158138459271
2,31,3,0.4713074585274863,0.8281090735881801,20.311555390306673,10.086872151161387,0.17189092641181997,0.5937688921938667,0.1718909264118199,0.5937688921938665,0.7982625569767723
2,32,3,0.45922992835326587,0.8520255673964175,20.709697382570127,10.304534994619125,0.14797443260358245,0.5858060523485977,0.14797443260358245,0.5858060523485975,0.7939093001076175
2,33,3,0.44246175207648397,0.8890870834112384,21.15418517988862,10.522197838076863,0.11091291658876155,0.5769162964022279,0.11091291658876157,0.5769162964022276,0.7895560432384627
2,34,3,0.42572866221604544,0.9186148786414257,21.970096053987305,10.739860681534601,0.08138512135857437,0.5605980789202542,0.08138512135857434,0.5605980789202538,0.785202786369308
2,35,3,0.4112317612919681,0.9539917416378799,22.15812519931845,10.95752352499234,0.04600825836212009,0.5568374960136312,0.04600825836212008,0.556837496013631,0.7808495295001532
2,36,3,0.39592432421906265,0.9905469512371698,22.408817436832038,11.175186368450078,0.009453048762830214,0.5518236512633595,0.009453048762830152,0.5518236512633592,0.7764962726309984
2,37,3,0.37523927810593616,1.0288504807827594,23.378735033063787,11.392849211907816,-0.028850480782759404,0.5324252993387246,-0.028850480782759425,0.5324252993387242,0.7721430157618436
2,38,3,0.35555774886543123,1.0659513869212742,24.258256268756046,11.610512055365554,-0.0659513869212742,0.5148348746248794,-0.06595138692127422,0.5148348746248791,0.767789758892689
3,0,3,0.9853129355797489,0.026222519823645287,0.1537821261643546,0.7381515456910565,0.9737774801763547,0.9969243574767129,0.9737774801763547,0.9969243574767129,0.9852369690861789
3,1,0,0.9654274494988359,0.06549483605360229,0.2919911660173249,1.6191496064771878,0.9345051639463977,0.9941601766796535,0.9345051639463977,0.9941601766796535,0.9676170078704562
3,2,3,0.9527970605732324,0.08903250602867063,0.4537283172958208,2.1750872952857945,0.9109674939713294,0.9909254336540836,0.9109674939713294,0.9909254336540836,0.9564982540942841
3,3,0,0.9397282376288864,0.10950172173906769,0.8395970032423723,2.7260812654712807,0.8904982782609323,0.9832080599351526,0.8904982782609323,0.9832080599351526,0.9454783746905744
3,4,3,0.8808584369290082,0.11845045393743875,1.1716365281200551,3.277075235656767,0.8815495460625613,0.976567269437599,0.8815495460625613,0.9765672694375989,0.9344584952868646
3,5,3,0.8606638933146603,0.15304845858900873,1.9199238675082504,3.828069205842253,0.8469515414109914,0.9616015226498351,0.8469515414109913,0.961601522649835,0.9234386158831549
3,6,3,0.8405270754484652,0.18985219471504364,2.549265770950305,4.379063176027739,0.8101478052849564,0.949014684580994,0.8101478052849563,0.9490146845809939,0.9124187364794452
3,7,3,0.8266059061315777,0.21188084173450283,2.985014847324988,4.930057146213226,0.7881191582654973,0.9402997030535004,0.7881191582654972,0.9402997030535002,0.9013988570757354
3,8,3,0.8120709358434366,0.23431810966951372,3.4924030236101142,5.481051116398712,0.7656818903304864,0.9301519395277978,0.7656818903304863,0.9301519395277977,0.8903789776720258
3,9,3,0.797067934550134,0.26081242796756043,3.8671433325176743,6.032045086584198,0.7391875720324397,0.9226571333496466,0.7391875720324396,0.9226571333496465,0.879359098268316
3,10,3,0.7786304390216151,0.2912819449042715,4.558297844774459,6.5830390567696835,0.7087180550957286,0.9088340431045109,0.7087180550957285,0.9088340431045108,0.8683392188646063
3,11,3,0.7617234505497396,0.3220878364440406,5.003057568381852,7.134033026955169,0.6779121635559595,0.8999388486323631,0.6779121635559594,0.899938848632363,0.8573193394608967
3,12,3,0.7406342936713026,0.355612236844804,5.939217109923743,7.685026997140655,0.6443877631551962,0.8812156578015252,0.644387763155196,0.8812156578015251,0.8462994600571869
3,13,3,0.729839056230062,0.36586049947760924,6.4950956242841045,8.23602096732614,0.634139500522391,0.8700980875143179,0.6341395005223908,0.8700980875143179,0.8352795806534772
3,14,3,0.7071352514395787,0.4031484425752131,7.4852752177909165,8.787014937511627,0.5968515574247871,0.8502944956441817,0.5968515574247869,0.8502944956441817,0.8242597012497674
3,15,3,0.6901407342832051,0.4403423781575635,7.623762041943936,9.338008907697112,0.5596576218424367,0.8475247591611214,0.5596576218424365,0.8475247591611212,0.8132398218460577
3,16,3,0.676044754983866,0.45811990454185914,8.298288647444545,9.889002877882598,0.5418800954581411,0.8340342270511092,0.5418800954581409,0.8340342270511091,0.8022199424423481
3,17,3,0.658372639827646,0.4887566407876497,8.866275138402525,10.439996848068084,0.5112433592123505,0.8226744972319496,0.5112433592123503,0.8226744972319495,0.7912000630386383
3,18,3,0.6365270665589693,0.5268923242378228,9.685332986009886,10.99099081825357,0.4731076757621773,0.8062933402798024,0.47310767576217716,0.8062933402798023,0.7801801836349286
3,19,3,0.6249021761276367,0.5451917722048817,9.963100182171363,11.541984788439056,0.4548082277951185,0.8007379963565728,0.4548082277951183,0.8007379963565727,0.769160304231219
3,20,3,0.6055635635299662,0.5729132090916568,10.926826257297682,12.092978758624541,0.42708679090834334,0.7814634748540464,0.42708679090834323,0.7814634748540463,0.7581404248275092
3,21,3,0.5862526591388387,0.6070947228193029,11.563392259399002,12.643972728810027,0.39290527718069723,0.7687321548120201,0.3929052771806971,0.76873215481202,0.7471205454237995
3,22,1,0.6212938236871115,0.6316440206130183,12.023814998663722,13.199910417618634,0.36835597938698184,0.7595237000267256,0.3683559793869817,0.7595237000267255,0.7360017916476274
3,23,1,0.6078053917727114,0.6469132667601609,12.377123353228676,14.106404542856556,0.3530867332398392,0.7524575329354266,0.3530867332398391,0.7524575329354265,0.7178719091428689
3,24,1,0.5855436834207293,0.6836940046497996,13.030035023210344,14.953712231190291,0.31630599535020054,0.7393992995357933,0.31630599535020043,0.7393992995357932,0.7009257553761942
3,25,0,0.5684235802447061,0.6995760295697497,13.897455128378386,15.860206356428211,0.3004239704302504,0.7220508974324324,0.30042397043025026,0.7220508974324322,0.6827958728714358
3,26,1,0.5558511325047005,0.7149500392258228,14.167314118241833,16.707514044761947,0.2850499607741773,0.7166537176351635,0.2850499607741772,0.7166537176351633,0.665849719104761
3,27,0,0.5377376254170824,0.7471884235271686,14.365926841079354,17.614008169999867,0.2528115764728315,0.7126814631784131,0.25281157647283137,0.7126814631784129,0.6477198366000027
3,28,1,0.5162299197555806,0.7765532324464395,15.276534556007332,18.461315858333602,0.2234467675535607,0.6944693088798535,0.22344676755356052,0.6944693088798534,0.6307736828333279
3,29,1,0.44945330896018376,0.8004497514026193,15.750892539174133,19.308623546667338,0.19955024859738082,0.6849821492165175,0.19955024859738069,0.6849821492165173,0.6138275290666533
3,30,1,0.4316636355796626,0.829577361939824,16.11565533105835,20.155931235001074,0.17042263806017613,0.6776868933788331,0.170422638060176,0.677686893378833,0.5968813752999785
3,31,1,0.41578350092896266,0.8536768508175923,16.445393396441172,21.00323892333481,0.1463231491824079,0.6710921320711767,0.14632314918240774,0.6710921320711766,0.5799352215333038
3,32,1,0.39452867047672374,0.8839503002818223,17.272637802731786,21.850546611668545,0.11604969971817787,0.6545472439453645,0.11604969971817769,0.6545472439453643,0.5629890677666292
3,33,1,0.3804006130337834,0.9022343870002465,17.63033439491789,22.69785430000228,0.09776561299975373,0.6473933121016424,0.0977656129997535,0.6473933121016422,0.5460429139999544
3,34,1,0.36737255945533376,0.9203980988508874,17.829049150819554,23.545161988336016,0.07960190114911285,0.6434190169836091,0.07960190114911259,0.6434190169836089,0.5290967602332797
3,35,0,0.4029903545889589,0.9345304173846222,18.373269828851114,24.451656113573936,0.06546958261537805,0.632534603422978,0.06546958261537783,0.6325346034229777,0.5109668777285212
3,36,1,0.3848108267886101,0.9593007473808526,19.014374810758184,25.29896380190767,0.04069925261914769,0.6197125037848366,0.04069925261914742,0.6197125037848363,0.4940207239618466
3,37,0,0.3675585927342957,0.9889961484717583,19.21094573912214,26.20545792714559,0.01100385152824197,0.6157810852175575,0.011003851528241682,0.6157810852175573,0.47589084145708815
3,38,1,0.35317641743326417,1.0021052267770907,19.8655104306765,27.052765615479327,-0.0021052267770903365,0.6026897913864702,-0.002105226777090685,0.6026897913864699,0.4589446876904134
3,39,0,0.3328993249854287,1.0268887855408346,20.761402234426722,27.959259740717247,-0.026888785540834285,0.5847719553114658,-0.026888785540834625,0.5847719553114656,0.4408148051856551
4,0,3,0.981932127258948,0.0336115135868815,0.5647268319368053,0.46487839987692015,0.9663884864131185,0.9887054633612639,0.9663884864131185,0.9887054633612639,0.9907024320024616
4,1,3,0.9632378119848569,0.05335914067997978,1.419084777813409,1.4272863904590758,0.9466408593200202,0.9716183044437318,0.9466408593200202,0.9716183044437319,0.9714542721908185
