-3.035488013140138358e-02
-7.021944888270391372e-02
-9.954621080795159060e-02
-5.880536013130004125e-02
-9.984412138972473261e-02
-9.488288475597508875e-02
-8.945483256954844808e-02
-8.450622952426199708e-02
-1.048860291933360334e-01
-9.319653990774978691e-02
-1.129290572656130309e-01
-4.819737462799519173e-02
-6.945284883273392107e-02
-7.576683205625872608e-02
-1.177060499164121754e-01
-7.167347515921701495e-02
-6.408032683464844059e-02
-8.612571742985804246e-02
-3.585832525716284302e-02
-3.243872880518321178e-02
-6.315056877602627516e-02
-5.360419076161224844e-02
-5.677106474693738997e-02
-4.976434601296193111e-02
-1.187206601180276350e-01
-8.808273933953485180e-02
-9.731172547205294010e-02
-1.176891752199119706e-01
-4.690063112557203012e-02
-7.299353457445853510e-02
-4.436145332577588751e-02
-5.049404353066817147e-02
-7.489421519148510564e-02
-8.295344200233777110e-02
-8.430223008223861059e-02
-7.370026681372392197e-02
-2.337745207010509182e-02
-4.326199400557297764e-02
-2.071624796981633154e-02
-9.196283703129955189e-02
-8.628766976914352405e-02
-8.034214285003721256e-02
-1.072890142076560333e-01
-4.174055136574413710e-02
-2.435756062386394347e-02
-4.003808055122449333e-02
-9.773933376147603269e-02
-4.075632919907110074e-02
-1.043885344911144042e-01
-1.139089720763934027e-01
